ProductType,Model,Manufacturer
desktop,optiplex 3010,dell
smartphone,iphone 8 coral,apple
desktop,optiplex 3010,dell
desktop,optiplex 3010,dell
desktop,prodesk 400 g1,hp
laptop,thinkpad e555,lenovo
laptop,thinkpad x250,lenovo
desktop,vostro 3470,dell
laptop,lenovo v110-15isk,lenovo
smartphone,iphone 7 black,apple
smartphone,iphone 7 black,apple
desktop,lenovo v520s-08ikl desktop,lenovo
desktop,lenovo v520s-08ikl desktop,lenovo
laptop,elitebook 820 g1,hp
desktop,thinkcentre m73,lenovo
desktop,thinkcentre e73,lenovo
laptop,lenovo v130-15ikb,lenovo
desktop,esprimo p420,fujitsu
smartphone,iphone 6s space gray,apple
laptop,lenovo b50-50,lenovo
smartphone,iphone 7 black,apple
smartphone,iphone 7 black,apple
laptop,sve1512b1ew,sony
tablet,ipad mini black,apple
tablet,ipad mini black,apple
tablet,ipad mini black,apple
desktop,optiplex 3020m,dell
tablet,ipad mini black,apple
tablet,ipad mini black,apple
tablet,ipad mini black,apple
desktop,optiplex 3040,dell
desktop,optiplex 3040,dell
laptop,latitude e7470,dell
tablet,ipad mini black,apple
tablet,ipad mini black,apple
tablet,ipad mini black,apple
tablet,ipad mini black,apple
desktop,optiplex 3020m,dell
laptop,lenovo b50-50,lenovo
tablet,ipad mini black,apple
tablet,ipad mini black,apple
laptop,latitude 3510,dell
laptop,latitude e5570,dell
laptop,latitude e5530 non-vpro,dell
laptop,latitude e7470,dell
workstation,z2 mini g3 workstation,hp
desktop,compaq 6200 pro pc,hp
laptop,lenovo b590,lenovo
smartphone,iphone 7 white,apple
laptop,latitude 3510,dell
laptop,latitude 3510,dell
desktop,prodesk 400 g2.5,hp
desktop,290 g1 business pc,hp
desktop,optiplex 3070,dell
desktop,optiplex 3020m,dell
desktop,optiplex 3020m,dell
desktop,optiplex 3020m,dell
laptop,latitude e7270,dell
desktop,optiplex 3020m,dell
desktop,optiplex 3020m,dell
workstation,precision t1700,dell
laptop,latitude 3510,dell
workstation,precision t1700,dell
laptop,latitude e5470,dell
workstation,precision tower 3620,dell
laptop,latitude 3510,dell
desktop,nuc8i3bek,intel(r) client systems
laptop,latitude 3510,dell
desktop,optiplex 3020m,dell
workstation,precision t1700,dell
desktop,nuc8i3bek,intel(r) client systems
laptop,latitude 3500,dell
desktop,optiplex 3020m,dell
desktop,v520s-08ikl,lenovo
desktop,nuc8i3bek,intel(r) client systems
desktop,lenovo s510,lenovo
laptop,thinkbook 15 g2 itl,lenovo
laptop,thinkbook 15 g2 itl,lenovo
desktop,prodesk 400 g3,hp
desktop,prodesk 400 g5,hp
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
desktop,inspiron 3650,dell
desktop,inspiron 3668,dell
desktop,280 g2,hp
desktop,nuc8i3bek,intel(r) client systems
desktop,prodesk 400 g3,hp
desktop,optiplex 3050,dell
desktop,v530s-07icb,lenovo
desktop,v530s-07icb,lenovo
desktop,v530s-07icb,lenovo
desktop,nuc8i3bek,intel(r) client systems
desktop,v530s-07icb,lenovo
desktop,v530s-07icb,lenovo
desktop,nuc8i3bek,intel(r) client systems
desktop,inspiron 3668,dell
desktop,nuc8i3bek,intel(r) client systems
desktop,prodesk 400 g5,hp
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
desktop,prodesk 400 g2.5,hp
desktop,prodesk 400 g3,hp
desktop,prodesk 400 g3,hp
desktop,prodesk 400 g2.5,hp
laptop,thinkpad yoga 11e,lenovo
desktop,prodesk 400 g3,hp
desktop,nuc8i3bek,intel(r) client systems
laptop,thinkpad yoga 11e,lenovo
desktop,nuc8i3bek,intel(r) client systems
laptop,thinkpad yoga 11e,lenovo
desktop,nuc8i3bek,intel(r) client systems
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad e580,lenovo
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i5bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
desktop,inspiron 3668,dell
tablet,,apple
desktop,nuc8i3bek,intel(r) client systems
laptop,latitude 3301,dell
laptop,latitude 7390,dell
laptop,latitude 5420,dell
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
desktop,prodesk 400 g5,hp
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
desktop,prodesk 400 g3,hp
desktop,prodesk 400 g4,hp
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
desktop,v520s-08ikl,lenovo
desktop,nuc8i3bek,intel(r) client systems
desktop,prodesk 400 g5,hp
laptop,lenovo thinkbook 14 g2 are,lenovo
laptop,thinkpad yoga 11e,lenovo
desktop,optiplex 3020,dell
desktop,280 g2,hp
desktop,280 g2,hp
desktop,vostro 260,dell
desktop,vostro 260,dell
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
workstation,precision 3630 tower,dell
desktop,prodesk 400 g3,hp
laptop,thinkpad yoga 11e,lenovo
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
all in one,"imac17,1/a1419",apple
laptop,thinkpad yoga 11e,lenovo
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
laptop,14-cm0xxx,hp
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
laptop,elitebook 830 g5,hp
laptop,m17xr4,alienware
laptop,zbook fury 17 g7 mobile workstation,hp
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
all in one,"imac17,1/a1419",apple
laptop,latitude e7440,dell
laptop,latitude 5501,dell
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i5bek,intel(r) client systems
desktop,nuc7i5bnk,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
desktop,nuc8i3bek,intel(r) client systems
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,nuc8i3bek,intel(r) client systems
laptop,fx502vd,asus
laptop,thinkbook 13s g2 itl,lenovo
desktop,nuc8i3bek,intel(r) client systems
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
desktop,nuc8i5bek,intel(r) client systems
laptop,lenovo v330-15ikb,lenovo
desktop,nuc8i5bek,intel(r) client systems
laptop,latitude 5300 2-in-1,dell
laptop,thinkpad yoga 11e,lenovo
desktop,compaq 8200 elite cmt pc,hp
desktop,compaq 8200 elite cmt pc,hp
desktop,compaq 8200 elite cmt pc,hp
desktop,compaq 8200 elite cmt pc,hp
desktop,elitedesk 800 g1 twr,hp
laptop,xps 13 9380,dell
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,nuc8i5bek,intel(r) client systems
laptop,latitude 5330,dell
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
desktop,elitedesk 800 g1,hp
laptop,latitude 5300 2-in-1,dell
laptop,latitude 3490,dell
laptop,latitude 3490,dell
all in one,"imac14,2/a1419",apple
laptop,thinkbook 14 g2 itl,lenovo
laptop,thinkpad e580,lenovo
all in one,"imac15,1/a1419",apple
laptop,thinkpad e570,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,lenovo v14 g2 itl,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,latitude 3490,dell
laptop,latitude 5420,dell
laptop,latitude 7300,dell
all in one,"imac14,2/a1419",apple
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad e580,lenovo
laptop,thinkpad e580,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
all in one,"imac12,1/a1311",apple
desktop,290 g2 mt business pc,hp
desktop,elitedesk 800 g1,hp
desktop,elitedesk 800 g1,hp
desktop,elitedesk 800 g1,hp
desktop,elitedesk 800 g1,hp
desktop,elitedesk 800 g1,hp
laptop,latitude 7390,dell
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,zbook studio g5,hp
laptop,zbook studio g5,hp
all in one,"imac15,1/a1419",apple
laptop,thinkpad yoga 11e 4th gen,lenovo
laptop,thinkpad yoga 11e 3rd gen,lenovo
laptop,thinkpad yoga 11e 3rd gen,lenovo
all in one,"imac15,1/a1419",apple
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,inspiron 5482,dell
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad e580,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,thinkcentre m53,lenovo
desktop,290 g2 mt business pc,hp
laptop,inspiron 5379,dell
laptop,inspiron 5482,dell
laptop,thinkpad e580,lenovo
all in one,"imac16,2/a1418",apple
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
all in one,"imac14,1/a1418",apple
desktop,prodesk 600 g4,hp
desktop,pavilion 590-p0xxx,hp
desktop,290 g2 mt business pc,hp
desktop,elitedesk 800 g2,hp
desktop,290 g2 mt business pc,hp
desktop,optiplex 3080,dell
laptop,thinkpad yoga 11e,lenovo
laptop,inspiron 7548,dell
laptop,thinkpad yoga 11e,lenovo
laptop,latitude 3410,dell
laptop,inspiron 3583,dell
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
all in one,"imac14,1/a1418",apple
desktop,prodesk 600 g4,hp
desktop,pavilion 590-p0xxx,hp
desktop,optiplex 3070,dell
desktop,optiplex 3060,dell
all in one,"imac14,1/a1418",apple
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,latitude 3400,dell
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
all in one,"imac14,1/a1418",apple
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,latitude 3410,dell
laptop,latitude 3301,dell
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
desktop,veriton x2660g,acer
desktop,veriton x2660g,acer
desktop,veriton x2660g,acer
desktop,aspire xc-885,acer
laptop,thinkpad yoga 11e,lenovo
laptop,latitude 5300 2-in-1,dell
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad t14 gen 2i,lenovo
laptop,latitude 3440,dell
laptop,latitude 3440,dell
desktop,aspire xc-885,acer
desktop,optiplex 9020,dell
laptop,thinkpad yoga 11e,lenovo
all in one,"imac14,1/a1418",apple
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,latitude 3440,dell
desktop,prodesk 600 g4,hp
laptop,thinkpad yoga 11e,lenovo
laptop,latitude e7470,dell
desktop,prodesk 600 g4,hp
laptop,latitude 3440,dell
laptop,latitude 3440,dell
desktop,optiplex 3020,dell
laptop,inspiron 5482,dell
laptop,latitude 7390,dell
all in one,"imac14,1/a1418",apple
laptop,inspiron 5482,dell
laptop,latitude 7490,dell
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,latitude 3440,dell
laptop,latitude 3440,dell
desktop,veriton x2660g,acer
laptop,latitude 3440,dell
laptop,latitude 3440,dell
laptop,latitude 7300,dell
laptop,latitude 3400,dell
laptop,latitude 3440,dell
laptop,latitude 7300,dell
laptop,latitude 3301,dell
all in one,"imac14,1/a1418",apple
laptop,latitude 7390,dell
laptop,inspiron 5482,dell
desktop,prodesk 400 g4 mt,hp
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
tablet pc,surface 3,microsoft
laptop,elitebook 840 g3,hp
laptop,elitebook 840 g3,hp
laptop,latitude 3410,dell
desktop,thinkcentre m600,lenovo
desktop,thinkcentre m600,lenovo
all in one,optiplex 5260 aio,dell
desktop,thinkcentre m600,lenovo
laptop,elitebook 840 g3,hp
desktop,thinkcentre m600,lenovo
desktop,thinkcentre m600,lenovo
desktop,thinkcentre m600,lenovo
laptop,latitude 7390,dell
laptop,latitude 7390,dell
all in one,"imac14,1/a1418",apple
laptop,latitude 5300 2-in-1,dell
smartphone,galaxy s7,samsung
laptop,elitebook 840 g3,hp
laptop,pavilion 14-dv0xxx,hp
tablet,galaxy tab a6,samsung
laptop,latitude 3301,dell
laptop,unidentified system,dell
laptop,latitude 7390,dell
laptop,elitebook 840 g3,hp
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,latitude e7470,dell
desktop,xps 8930,dell
all in one,proone 400 g4 20.0-in nt aio,hp
all in one,optiplex 5260 aio,dell
laptop,thinkpad yoga 11e,lenovo
desktop,elitedesk 800 g1 twr,hp
all in one,optiplex 5250 aio,dell
all in one,optiplex 5260 aio,dell
workstation,z220 workstation,hp
all in one,optiplex 5260 aio,dell
workstation,z230 tower workstation,hp
workstation,z230 tower workstation,hp
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
workstation,z230 tower workstation,hp
laptop,latitude 7390,dell
laptop,thinkpad yoga 11e,lenovo
all in one,"imac10,1/a1311",apple
desktop,optiplex 7040,dell
laptop,probook 450 g3,hp
laptop,latitude 7390,dell
laptop,latitude 3301,dell
laptop,latitude 3410,dell
laptop,probook 450 g3,hp
laptop,latitude 7300,dell
laptop,probook 440 g4,hp
desktop,optiplex 7040,dell
all in one,optiplex 3030 aio,dell
all in one,optiplex 3030 aio,dell
desktop,optiplex 9010,dell
desktop,optiplex 7010,dell
desktop,optiplex 9010,dell
laptop,probook 450 g7,hp
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
desktop,optiplex 9010,dell
laptop,thinkpad yoga 11e,lenovo
desktop,optiplex 3010,dell
all in one,"imac14,1/a1418",apple
laptop,latitude 7390,dell
laptop,xps 13 9350,dell
laptop,inspiron 5491 2n1,dell
laptop,latitude 7300,dell
desktop,optiplex 3010,dell
desktop,optiplex 3010,dell
laptop,vostro 5481,dell
desktop,optiplex 3010,dell
all in one,optiplex 3030 aio,dell
desktop,"macmini5,3/a1347",apple
laptop,thinkpad yoga 11e,lenovo
desktop,prodesk 600 g4,hp
desktop,optiplex 3070,dell
desktop,prodesk 600 g3,hp
desktop,prodesk 600 g4,hp
desktop,optiplex 3070,dell
desktop,prodesk 600 g4,hp
desktop,prodesk 600 g4,hp
desktop,prodesk 600 g3,hp
desktop,prodesk 600 g4,hp
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
desktop,optiplex 3010,dell
laptop,thinkpad e570,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,latitude 7390,dell
laptop,latitude 7390,dell
laptop,thinkpad yoga 11e,lenovo
laptop,latitude 7390,dell
laptop,latitude 5590,dell
all in one,"imac14,1/a1418",apple
desktop,optiplex 3010,dell
desktop,prodesk 600 g4,hp
desktop,prodesk 600 g4,hp
desktop,prodesk 600 g4,hp
desktop,prodesk 600 g3,hp
desktop,prodesk 600 g4,hp
desktop,prodesk 600 g3,hp
laptop,latitude 5590,dell
laptop,thinkpad yoga 11e,lenovo
all in one,"imac13,2/a1419",apple
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad l13 gen 2,lenovo
laptop,thinkpad l380,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad l380,lenovo
tablet,ipad air 2 space gray,apple
laptop,thinkpad l380,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,latitude 7390 2-in-1,dell
laptop,latitude 7390,dell
laptop,latitude 7390,dell
tablet,ipad 3 cellular black,apple
desktop,esprimo q556,fujitsu
laptop,latitude 5590,dell
laptop,thinkpad yoga 11e,lenovo
desktop,esprimo q556/2,fujitsu
laptop,250 g6 notebook pc,hp
desktop,esprimo q558,fujitsu
desktop,esprimo q556/2,fujitsu
desktop,esprimo q556/2,fujitsu
desktop,esp q556,fujitsu
laptop,thinkpad yoga 11e,lenovo
tablet,ipad 2 cellular black,apple
laptop,latitude 7280,dell
laptop,250 g6 notebook pc,hp
laptop,thinkpad yoga 11e,lenovo
tablet,ipad air 3 cellular black,apple
laptop,latitude 5580,dell
tablet,ipad air 2 space gray,apple
laptop,thinkpad yoga 11e,lenovo
tablet,ipad air 2 space gray,apple
laptop,thinkpad l13 gen 2,lenovo
laptop,250 g6 notebook pc,hp
laptop,thinkpad l380,lenovo
laptop,250 g7 notebook pc,hp
laptop,thinkpad yoga 11e,lenovo
laptop,250 g7 notebook pc,hp
laptop,250 g6 notebook pc,hp
laptop,latitude 5590,dell
laptop,latitude 7390 2-in-1,dell
laptop,latitude 3490,dell
laptop,latitude 7300,dell
laptop,thinkpad l380,lenovo
laptop,thinkpad l390,lenovo
laptop,thinkpad p43s,lenovo
laptop,thinkpad l13 gen 2,lenovo
laptop,inspiron 5593,dell
laptop,latitude e7470,dell
laptop,latitude 7390,dell
desktop,prodesk 600 g3 dm,hp
laptop,latitude 3301,dell
laptop,latitude 5300 2-in-1,dell
all in one,"imac14,1/a1418",apple
laptop,latitude 3490,dell
desktop,prodesk 600 g3 dm,hp
laptop,250 g6 notebook pc,hp
laptop,latitude 5590,dell
laptop,precision 7530,dell
laptop,250 g5 notebook pc,hp
laptop,latitude 5590,dell
laptop,latitude 5590,dell
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,latitude 3310,dell
laptop,thinkpad yoga 11e,lenovo
laptop,precision m6600,dell
all in one,"imac14,1/a1418",apple
laptop,thinkpad yoga 11e,lenovo
laptop,precision m6600,dell
desktop,prodesk 600 g4 dm,hp
laptop,latitude 5320,dell
laptop,thinkpad yoga 11e,lenovo
laptop,latitude 7300,dell
laptop,vostro 3490,dell
laptop,latitude 3301,dell
workstation,precision tower 3420,dell
workstation,precision tower 3420,dell
workstation,precision tower 3420,dell
laptop,vostro 5468,dell
workstation,precision tower 3420,dell
workstation,precision tower 3420,dell
laptop,thinkpad t440p,lenovo
workstation,precision tower 3420,dell
workstation,precision tower 3420,dell
workstation,precision tower 3420,dell
workstation,precision tower 3420,dell
laptop,latitude 7300,dell
workstation,precision tower 3420,dell
workstation,precision tower 3420,dell
workstation,precision tower 3420,dell
laptop,precision m6600,dell
laptop,thinkpad t440p,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,latitude 7390,dell
laptop,thinkpad yoga 11e,lenovo
laptop,latitude 5520,dell
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,precision m6600,dell
laptop,thinkpad yoga 11e 4th gen,lenovo
laptop,thinkpad t440,lenovo
laptop,precision m6600,dell
workstation,precision tower 3420,dell
workstation,precision tower 3420,dell
laptop,precision m6600,dell
workstation,precision tower 3420,dell
workstation,precision tower 3420,dell
workstation,precision tower 3420,dell
workstation,precision tower 3420,dell
workstation,precision tower 3420,dell
laptop,precision m6600,dell
laptop,probook 440 g4,hp
workstation,precision tower 3420,dell
laptop,probook 430 g4,hp
laptop,precision m6600,dell
laptop,thinkpad l380,lenovo
laptop,precision m6600,dell
laptop,vostro 5490,dell
all in one,"imac14,1/a1418",apple
laptop,thinkpad l380,lenovo
laptop,thinkpad l380,lenovo
laptop,latitude 5590,dell
laptop,thinkpad l380,lenovo
laptop,precision m6600,dell
laptop,thinkpad t470 w10dg,lenovo
laptop,pf5mn2g,pcspecialist
laptop,precision m6600,dell
laptop,precision m6600,dell
laptop,probook 450 g4,hp
laptop,precision m6600,dell
laptop,vostro 5468,dell
laptop,precision m6600,dell
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,latitude 5590,dell
laptop,latitude 5590,dell
laptop,thinkpad yoga 11e,lenovo
smartphone,galaxy j5(2016),samsung
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,precision 3520,dell
laptop,latitude 7300,dell
laptop,latitude 5590,dell
laptop,latitude 7390 2-in-1,dell
laptop,latitude 3301,dell
laptop,latitude 7300,dell
laptop,latitude 5590,dell
laptop,thinkpad yoga 11e,lenovo
laptop,precision m6600,dell
laptop,latitude 3301,dell
laptop,latitude 3301,dell
desktop,optiplex 9020,dell
desktop,optiplex 9020,dell
laptop,elitebook 840 g3,hp
desktop,optiplex 9020,dell
desktop,optiplex 9020,dell
laptop,elitebook 840 g3,hp
laptop,latitude 3301,dell
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,latitude 7300,dell
laptop,thinkpad yoga 11e,lenovo
laptop,elitebook 840 g3,hp
laptop,thinkpad l380,lenovo
laptop,precision 3520,dell
laptop,xps 13 9370,dell
laptop,thinkpad x280,lenovo
laptop,latitude 7300,dell
laptop,thinkpad l380,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad l380,lenovo
all in one,xps 2720,dell
desktop,optiplex 9020,dell
laptop,latitude 7300,dell
laptop,latitude 5411,dell
laptop,inspiron 5482,dell
laptop,latitude 7390 2-in-1,dell
laptop,latitude 5300 2-in-1,dell
laptop,latitude 3301,dell
laptop,latitude 7390 2-in-1,dell
laptop,latitude 3301,dell
laptop,elitebook 830 g5,hp
laptop,elitebook 840 g3,hp
laptop,latitude 5300 2-in-1,dell
laptop,latitude 7390 2-in-1,dell
laptop,latitude 5300 2-in-1,dell
laptop,latitude 5310 2-in-1,dell
laptop,latitude 5411,dell
laptop,elitebook 840 g3,hp
laptop,latitude 5590,dell
laptop,probook 450 g4 notebook pc,hp
laptop,latitude 7390,dell
laptop,latitude 7390 2-in-1,dell
laptop,xps 13 9370,dell
laptop,vostro 5568,dell
laptop,latitude 3410,dell
laptop,latitude 7280,dell
laptop,15-da0xxx,hp
laptop,elitebook 840 g3,hp
laptop,latitude 7390 2-in-1,dell
laptop,latitude 5590,dell
laptop,latitude 7300,dell
laptop,probook 640 g3,hp
laptop,elitebook 840 g3,hp
laptop,latitude 7300,dell
laptop,latitude 7390 2-in-1,dell
laptop,elitebook 840 g3,hp
laptop,probook 650 g2,hp
laptop,thinkpad s1 yoga 12,lenovo
laptop,thinkpad p53,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,elitebook 840r g4,hp
laptop,probook 650 g2,hp
laptop,thinkpad yoga 11e,lenovo
laptop,thinkpad 13 2nd gen,lenovo
laptop,thinkpad yoga 11e,lenovo
laptop,xps 15 7590,dell
desktop,prodesk 400 g2.5,hp
desktop,prodesk 400 g3,hp
desktop,280 g2,hp
laptop,thinkpad yoga 11e,lenovo
desktop,prodesk 400 g3,hp
laptop,thinkpad yoga 11e,lenovo
desktop,prodesk 400 g3,hp
desktop,prodesk 400 g3,hp
desktop,prodesk 400 g2.5,hp
desktop,prodesk 400 g3,hp
laptop,elitebook 840 g3,hp
laptop,thinkpad yoga 11e,lenovo
laptop,latitude 3490,dell
laptop,probook 650 g2,hp
laptop,vostro 5481,dell
laptop,elitebook 820 g3,hp
laptop,250 g5 notebook pc,hp
laptop,thinkpad yoga 11e,lenovo
laptop,elitebook 820 g3,hp
laptop,latitude 7390 2-in-1,dell
laptop,vostro 5502,dell
laptop,thinkpad yoga 11e,lenovo
laptop,latitude 3490,dell
laptop,vostro 5581,dell
laptop,elitebook 820 g3,hp
laptop,elitebook 820 g3,hp
laptop,elitebook 840 g3,hp
laptop,elitebook folio 9470m,hp
laptop,elitebook 840 g4,hp
laptop,probook 650 g2,hp
all in one,proone 440 g4 23.8-in nt aio,hp
laptop,thinkpad s1 yoga 12,lenovo
laptop,thinkpad 13 2nd gen,lenovo
laptop,thinkpad 13 2nd gen,lenovo
laptop,thinkpad 13 2nd gen,lenovo
laptop,precision m6700,dell
laptop,thinkpad yoga 11e,lenovo
laptop,250 g6 notebook pc,hp
desktop,prodesk 490 g2 mt,hp
laptop,latitude 3460,dell
desktop,280 g2 mt (non-legacy),hp
desktop,280 g2 mt (non-legacy),hp
desktop,prodesk 490 g2 mt,hp
desktop,prodesk 490 g2 mt,hp
desktop,280 g2 mt (non-legacy),hp
desktop,280 g2 mt (non-legacy),hp
desktop,prodesk 400 g2.5,hp
desktop,280 g2 mt (non-legacy),hp
desktop,prodesk 400 g3,hp
desktop,prodesk 400 g3,hp
laptop,latitude 3490,dell
laptop,elitebook 840 g3,hp
laptop,thinkpad yoga 11e,lenovo
laptop,elitebook 840 g3,hp
laptop,250 g7 notebook pc,hp
laptop,250 g5 notebook pc,hp
laptop,250 g7 notebook pc,hp
laptop,elitebook 840 g3,hp
laptop,latitude 3400,dell
laptop,thinkpad 13 2nd gen,lenovo
laptop,lenovo thinkbook 13s-iwl,lenovo
laptop,latitude 3490,dell
laptop,vostro 5468,dell
laptop,latitude 3490,dell
laptop,thinkpad p43s,lenovo
